timeStamp,elapsed,label,responseCode,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1762084800000,585,/api/subscriptions,200,true,,480,229,2,9,471,0,110
1762084800000,533,/api/subscriptions,400,false,HTTP error,797,665,8,17,324,0,90
1762084800000,304,/api/subscriptions,400,false,HTTP error,1140,409,4,6,200,0,44
1762084800000,721,/api/subscriptions,404,false,HTTP error,459,687,5,19,603,0,76
1762084800000,569,/api/subscriptions,400,false,HTTP error,959,368,5,18,428,0,82
1762084800000,781,/api/subscriptions,500,false,HTTP error,729,516,8,5,395,0,58
1762084800000,598,/api/subscriptions,400,false,HTTP error,1309,278,7,10,475,0,107
1762084800000,203,/api/subscriptions,400,false,HTTP error,1484,246,1,17,130,0,17
1762084800000,529,/api/subscriptions,400,false,HTTP error,906,502,3,20,433,0,26
1762084800000,223,/api/subscriptions,200,true,,898,433,4,7,168,0,30
1762084800000,252,/api/subscriptions,400,false,HTTP error,620,354,5,9,214,0,22
1762084800000,118,/api/subscriptions,200,true,,413,154,9,8,83,0,16
1762084800000,791,/api/subscriptions,200,true,,864,529,3,12,431,0,125
1762084800000,451,/api/subscriptions,200,true,,1491,575,5,12,241,0,47
1762084800000,599,/api/subscriptions,404,false,HTTP error,1018,256,2,8,476,0,30
1762084800000,539,/api/subscriptions,200,true,,1053,619,3,18,461,0,95
1762084800000,344,/api/subscriptions,200,true,,1455,647,6,6,194,0,24
1762084800000,818,/api/subscriptions,200,true,,403,529,5,14,449,0,95
1762084800000,340,/api/subscriptions,200,true,,1429,635,2,12,194,0,56
1762084801000,231,/api/subscriptions,200,true,,584,585,4,18,118,0,31
1762084801000,325,/api/subscriptions,400,false,HTTP error,701,525,4,14,266,0,43
1762084801000,134,/api/subscriptions,200,true,,1225,571,9,11,104,0,22
1762084801000,752,/api/subscriptions,201,true,,884,401,5,8,606,0,96
1762084801000,661,/api/subscriptions,201,true,,1070,173,10,19,564,0,71
1762084801000,836,/api/subscriptions,200,true,,1353,434,2,12,536,0,49
1762084801000,136,/api/subscriptions,200,true,,1144,275,7,11,117,0,10
1762084801000,733,/api/subscriptions,400,false,HTTP error,1079,490,8,19,481,0,55
1762084801000,871,/api/subscriptions,500,false,HTTP error,1039,260,4,17,616,0,171
1762084801000,860,/api/subscriptions,200,true,,1209,694,2,15,490,0,137
1762084801000,427,/api/subscriptions,200,true,,1345,280,9,17,216,0,49
1762084801000,391,/api/subscriptions,200,true,,1153,376,1,19,290,0,55
1762084801000,800,/api/subscriptions,200,true,,938,172,7,6,709,0,135
1762084801000,739,/api/subscriptions,200,true,,676,634,1,9,649,0,51
1762084801000,436,/api/subscriptions,200,true,,736,628,8,20,288,0,23
1762084801000,774,/api/subscriptions,201,true,,705,379,7,11,590,0,54
1762084801000,435,/api/subscriptions,200,true,,1111,656,4,14,371,0,65
1762084801000,341,/api/subscriptions,500,false,HTTP error,1216,593,5,8,197,0,17
1762084801000,661,/api/subscriptions,200,true,,692,694,5,8,354,0,118
1762084802000,606,/api/subscriptions,200,true,,488,285,8,5,405,0,55
1762084802000,490,/api/subscriptions,400,false,HTTP error,1210,306,2,11,281,0,68
1762084802000,504,/api/subscriptions,200,true,,1343,636,3,14,282,0,70
1762084802000,451,/api/subscriptions,200,true,,1069,666,7,13,272,0,55
1762084802000,776,/api/subscriptions,200,true,,1321,346,10,11,647,0,61
1762084802000,281,/api/subscriptions,200,true,,676,389,7,12,245,0,31
1762084802000,599,/api/subscriptions,200,true,,1149,438,5,19,533,0,62
1762084802000,798,/api/subscriptions,200,true,,846,549,3,5,560,0,86
1762084802000,699,/api/subscriptions,200,true,,448,393,10,17,626,0,59
1762084802000,895,/api/subscriptions,200,true,,1026,504,2,16,769,0,130
1762084802000,335,/api/subscriptions,200,true,,553,574,10,6,187,0,41
1762084802000,187,/api/subscriptions,200,true,,1239,580,4,13,152,0,17
1762084802000,309,/api/subscriptions,404,false,HTTP error,1100,421,1,5,187,0,39
1762084802000,201,/api/subscriptions,200,true,,1424,598,6,13,113,0,23
1762084802000,176,/api/subscriptions,200,true,,558,629,10,10,110,0,29
1762084802000,162,/api/subscriptions,200,true,,1276,209,6,16,88,0,29
1762084802000,167,/api/subscriptions,400,false,HTTP error,890,300,5,16,147,0,10
1762084802000,235,/api/subscriptions,200,true,,846,449,10,11,143,0,15
1762084802000,561,/api/subscriptions,200,true,,1154,558,4,8,395,0,39
1762084803000,500,/api/subscriptions,400,false,HTTP error,768,160,2,7,308,0,46
1762084803000,713,/api/subscriptions,200,true,,462,369,10,18,556,0,82
1762084803000,397,/api/subscriptions,200,true,,484,235,9,8,265,0,25
1762084803000,526,/api/subscriptions,400,false,HTTP error,537,177,6,15,390,0,82
1762084803000,220,/api/subscriptions,200,true,,1187,641,9,15,170,0,25
1762084803000,561,/api/subscriptions,500,false,HTTP error,571,637,4,11,409,0,91
1762084803000,623,/api/subscriptions,500,false,HTTP error,1449,596,10,9,536,0,50
1762084803000,665,/api/subscriptions,400,false,HTTP error,1490,420,2,20,527,0,120
1762084803000,469,/api/subscriptions,200,true,,1043,250,5,19,337,0,72
1762084803000,319,/api/subscriptions,200,true,,1198,323,10,15,242,0,36
1762084803000,263,/api/subscriptions,201,true,,1020,380,8,17,223,0,46
1762084803000,829,/api/subscriptions,400,false,HTTP error,1292,283,5,7,658,0,44
1762084803000,584,/api/subscriptions,500,false,HTTP error,1242,672,9,12,398,0,33
1762084803000,123,/api/subscriptions,200,true,,1192,600,7,7,105,0,19
1762084803000,577,/api/subscriptions,200,true,,1342,506,7,5,454,0,29
1762084803000,617,/api/subscriptions,200,true,,850,177,1,13,424,0,121
1762084803000,565,/api/subscriptions,200,true,,1010,201,8,9,480,0,39
1762084803000,872,/api/subscriptions,201,true,,842,681,2,15,491,0,70
1762084803000,435,/api/subscriptions,200,true,,828,206,6,17,369,0,75
1762084804000,315,/api/subscriptions,200,true,,1100,365,3,16,262,0,48
1762084804000,270,/api/subscriptions,200,true,,1329,425,10,9,238,0,33
1762084804000,563,/api/subscriptions,200,true,,855,551,1,17,480,0,92
1762084804000,833,/api/subscriptions,200,true,,624,367,1,17,679,0,63
1762084804000,810,/api/subscriptions,200,true,,656,230,1,5,722,0,109
1762084804000,774,/api/subscriptions,200,true,,1370,180,5,7,394,0,93
1762084804000,204,/api/subscriptions,200,true,,835,579,6,18,175,0,30
1762084804000,796,/api/subscriptions,200,true,,655,177,10,11,484,0,151
1762084804000,863,/api/subscriptions,200,true,,431,213,7,5,610,0,47
1762084804000,565,/api/subscriptions,400,false,HTTP error,875,515,4,20,285,0,61
1762084804000,347,/api/subscriptions,200,true,,1153,505,7,14,223,0,21
1762084804000,471,/api/subscriptions,200,true,,752,153,2,8,280,0,34
1762084804000,513,/api/subscriptions,400,false,HTTP error,1442,523,4,15,431,0,29
1762084804000,502,/api/subscriptions,200,true,,507,449,6,12,409,0,40
1762084804000,860,/api/subscriptions,200,true,,1231,524,10,18,687,0,94
1762084804000,863,/api/subscriptions,200,true,,712,223,1,13,493,0,118
1762084804000,282,/api/subscriptions,200,true,,852,611,7,5,208,0,23
1762084804000,624,/api/subscriptions,400,false,HTTP error,1018,688,3,20,377,0,51
1762084804000,639,/api/subscriptions,200,true,,565,313,3,12,328,0,89
1762084804000,821,/api/subscriptions,200,true,,1429,639,2,7,604,0,45
1762084805000,497,/api/subscriptions,200,true,,1085,500,8,18,368,0,59
1762084805000,178,/api/subscriptions,400,false,HTTP error,924,164,4,16,138,0,30
1762084805000,561,/api/subscriptions,200,true,,784,264,5,11,371,0,37
1762084805000,533,/api/subscriptions,400,false,HTTP error,1036,453,1,12,348,0,40
1762084805000,555,/api/subscriptions,200,true,,813,315,4,13,449,0,63
1762084805000,329,/api/subscriptions,200,true,,829,594,2,9,263,0,21
1762084805000,730,/api/subscriptions,200,true,,1045,294,5,7,560,0,124
1762084805000,726,/api/subscriptions,200,true,,1099,449,4,9,403,0,128
1762084805000,651,/api/subscriptions,200,true,,856,323,3,20,339,0,47
1762084805000,788,/api/subscriptions,200,true,,1262,614,5,13,602,0,73
1762084805000,169,/api/subscriptions,200,true,,670,617,8,11,148,0,12
1762084805000,455,/api/subscriptions,200,true,,1032,210,2,6,280,0,45
1762084805000,308,/api/subscriptions,200,true,,1218,182,6,14,228,0,42
1762084805000,622,/api/subscriptions,200,true,,690,282,9,19,460,0,118
1762084805000,793,/api/subscriptions,200,true,,1008,469,10,20,620,0,91
1762084805000,804,/api/subscriptions,200,true,,1183,295,3,5,667,0,108
1762084805000,164,/api/subscriptions,200,true,,425,452,7,19,90,0,31
1762084805000,156,/api/subscriptions,500,false,HTTP error,771,306,2,11,106,0,11
1762084805000,244,/api/subscriptions,200,true,,1433,400,2,19,190,0,31
1762084806000,307,/api/subscriptions,200,true,,451,262,2,11,173,0,30
1762084806000,890,/api/subscriptions,200,true,,889,685,2,11,557,0,122
1762084806000,447,/api/subscriptions,200,true,,1334,328,1,12,271,0,44
1762084806000,626,/api/subscriptions,200,true,,1433,524,2,14,355,0,38
1762084806000,194,/api/subscriptions,200,true,,1094,186,1,9,157,0,10
1762084806000,549,/api/subscriptions,400,false,HTTP error,793,548,8,8,367,0,60
1762084806000,211,/api/subscriptions,200,true,,795,305,8,13,164,0,14
1762084806000,814,/api/subscriptions,201,true,,810,695,5,11,464,0,73
1762084806000,175,/api/subscriptions,200,true,,1459,329,2,5,142,0,31
1762084806000,679,/api/subscriptions,200,true,,1485,412,6,5,572,0,95
1762084806000,886,/api/subscriptions,201,true,,1142,559,3,16,667,0,89
1762084806000,479,/api/subscriptions,200,true,,1273,389,5,5,270,0,71
1762084806000,342,/api/subscriptions,200,true,,793,293,8,14,294,0,68
1762084806000,243,/api/subscriptions,200,true,,487,307,7,9,214,0,16
1762084806000,761,/api/subscriptions,404,false,HTTP error,1254,261,3,17,665,0,92
1762084806000,568,/api/subscriptions,200,true,,805,296,5,6,480,0,54
1762084806000,760,/api/subscriptions,200,true,,679,313,9,9,569,0,132
1762084806000,479,/api/subscriptions,200,true,,817,465,3,7,359,0,68
1762084806000,115,/api/subscriptions,200,true,,1255,664,3,18,64,0,12
1762084806000,339,/api/subscriptions,200,true,,1002,210,6,20,237,0,56
1762084807000,119,/api/subscriptions,200,true,,462,268,7,13,69,0,19
1762084807000,235,/api/subscriptions,200,true,,676,532,8,9,192,0,23
1762084807000,212,/api/subscriptions,200,true,,991,405,2,10,177,0,39
1762084807000,497,/api/subscriptions,200,true,,893,680,6,19,406,0,37
1762084807000,584,/api/subscriptions,404,false,HTTP error,978,280,9,6,352,0,73
1762084807000,585,/api/subscriptions,404,false,HTTP error,483,659,7,9,428,0,40
1762084807000,800,/api/subscriptions,200,true,,1242,279,1,13,532,0,45
1762084807000,777,/api/subscriptions,200,true,,576,627,8,11,688,0,102
1762084807000,623,/api/subscriptions,400,false,HTTP error,1415,151,6,11,320,0,45
1762084807000,152,/api/subscriptions,400,false,HTTP error,478,179,2,14,118,0,14
1762084807000,556,/api/subscriptions,200,true,,1019,369,10,5,466,0,102
1762084807000,204,/api/subscriptions,200,true,,905,485,4,20,105,0,16
1762084807000,601,/api/subscriptions,200,true,,1204,589,9,12,491,0,97
1762084807000,302,/api/subscriptions,200,true,,977,508,7,18,219,0,32
1762084807000,283,/api/subscriptions,200,true,,1026,633,7,17,195,0,38
1762084807000,178,/api/subscriptions,404,false,HTTP error,1267,484,5,12,156,0,34
1762084807000,787,/api/subscriptions,200,true,,1050,258,1,5,601,0,61
1762084807000,824,/api/subscriptions,200,true,,457,327,5,6,510,0,77
1762084807000,233,/api/subscriptions,200,true,,1336,314,1,14,117,0,23
1762084808000,823,/api/subscriptions,200,true,,1104,688,8,18,651,0,81
1762084808000,485,/api/subscriptions,200,true,,1449,673,9,19,389,0,51
1762084808000,558,/api/subscriptions,404,false,HTTP error,476,571,9,17,397,0,28
1762084808000,680,/api/subscriptions,200,true,,1402,335,10,10,504,0,85
1762084808000,872,/api/subscriptions,200,true,,1401,458,2,15,515,0,66
1762084808000,283,/api/subscriptions,400,false,HTTP error,1147,567,5,5,251,0,50
1762084808000,371,/api/subscriptions,200,true,,1134,356,10,15,299,0,33
1762084808000,190,/api/subscriptions,404,false,HTTP error,739,347,1,11,155,0,31
1762084808000,674,/api/subscriptions,200,true,,421,465,10,10,401,0,111
1762084808000,460,/api/subscriptions,400,false,HTTP error,609,166,2,12,241,0,52
1762084808000,238,/api/subscriptions,200,true,,1321,468,1,9,169,0,13
1762084808000,363,/api/subscriptions,200,true,,1162,254,10,14,292,0,42
1762084808000,253,/api/subscriptions,200,true,,1446,485,7,16,186,0,37
1762084808000,705,/api/subscriptions,200,true,,932,351,4,5,496,0,50
1762084808000,802,/api/subscriptions,500,false,HTTP error,1258,174,5,18,438,0,134
1762084808000,893,/api/subscriptions,200,true,,744,602,5,8,724,0,116
1762084808000,537,/api/subscriptions,200,true,,804,555,1,13,310,0,104
1762084808000,832,/api/subscriptions,200,true,,858,466,1,7,709,0,69
1762084808000,556,/api/subscriptions,200,true,,1190,414,4,19,468,0,38
1762084809000,192,/api/subscriptions,200,true,,793,427,9,12,126,0,12
1762084809000,253,/api/subscriptions,500,false,HTTP error,748,619,7,13,135,0,46
1762084809000,573,/api/subscriptions,200,true,,1095,423,3,15,345,0,58
1762084809000,276,/api/subscriptions,200,true,,1159,585,3,5,238,0,48
1762084809000,701,/api/subscriptions,200,true,,1091,272,5,6,486,0,106
1762084809000,686,/api/subscriptions,200,true,,1035,615,3,19,416,0,115
1762084809000,418,/api/subscriptions,200,true,,1348,650,7,19,243,0,21
1762084809000,192,/api/subscriptions,200,true,,1291,542,9,16,108,0,28
1762084809000,170,/api/subscriptions,200,true,,1381,372,7,9,143,0,30
1762084809000,531,/api/subscriptions,201,true,,937,361,5,16,428,0,82
1762084809000,471,/api/subscriptions,200,true,,849,498,5,6,392,0,51
